,과정명,학원명,기간,훈련비,정원,취업률,연령대,지역1,지역2
85,직업상담사 2급 자격취득 및 취업상담 실무,미래창조평생교육원,45,1156860,20,,34,부산,부산진구
86,직업상담사 2급 자격 취득과정 필기(1차),한국직업능력개발학원,24,623410,20,,43,서울,용산구
87,직업상담사2급 자격 취득과정,송파여성인력개발센터,34,925480,23,40.2,39,서울,송파구
88,직업상담사2급 자격증,새동아직업전문학교,32,796940,20,48.3,38,부산,사하구
89,원샷원킬! 직업상담사2급 필기실기 종합반,한국이러닝협회,56,461890,500,32.5,35,서울,구로구
90,원샷원킬! 직업상담사2급 실기대비반,한국이러닝협회,28,166620,500,32.5,,서울,구로구
91,합격부터 취업까지! 직업상담사 2급 실기,사단법인 한국에듀테크산업협회,28,160380,500,,,서울,강남구
92,직업상담사 2급 한번에 끝내기(필기/실기),(사)한국디지털컨버전스협회,56,531630,500,29.3,50,서울,영등포구
93,원샷원킬! 사회복지사1급 핵심이론+문제풀이,한국이러닝협회,56,459640,500,32.3,52,서울,구로구
94,청소년상담사 3급 합격반(이론+기출),한국이러닝협회,56,424710,500,,28,서울,구로구
95,Wowpass! 사회복지사 1급(사회복지정책과제도) 완벽 대비반(이론+문제풀이),한국이러닝협회,56,279180,500,32.3,24,서울,구로구
96,Wowpass! 사회복지사 1급(사회복지실천) 완벽 대비반(이론+문제풀이),한국이러닝협회,28,222750,500,32.3,25,서울,구로구
97,원샷원킬! 청소년상담사2급 자격대비반,한국이러닝협회,56,603400,500,,42,서울,구로구
98,원샷원킬! 직업상담사2급 필기대비반,한국이러닝협회,56,303240,500,32.5,41,서울,구로구
99,Wowpass! 사회복지사 1급(사회복지기초) 완벽 대비반(이론+문제풀이),한국이러닝협회,28,151470,500,32.3,35,서울,구로구
100,원샷원킬! 청소년상담사3급 자격대비반,한국이러닝협회,56,599220,500,,24,서울,구로구
101,Wowpass! 직업상담사 2급 필기 종합반(이론+문제풀이),한국이러닝협회,56,320760,500,32.5,47,서울,구로구
102,Wowpass! 직업상담사 2급 실기(필답형 완성반),한국이러닝협회,28,157410,500,32.5,38,서울,구로구
103,직업상담사 2급 한번에 끝내기 실기 과정,(사)한국디지털컨버전스협회,28,187110,500,29.3,,서울,영등포구
104,"직업상담사2급 자격증 취득과정(필기,실기)",고양여성인력개발센터,45,1156860,24,24,37,경기,고양시
105,산모신생아건강관리사 양성과정,(주)부모사랑유씨평생교육원,10,373260,30,57.9,54,경기,의정부시
106,직업상담사2급 자격증 취득과정,미토직업전문학교,30,771240,20,35.5,34,부산,부산진구
107,직업상담사2급 자격증취득(1차+2차),이젠컴퓨터아트서비스학원,50,1285400,10,31.3,34,전북,전주시
108,"직업상담사2급 자격 취득과정(1,2차 통합)",(주)이룸리더십연구원 이룸리더십학원,45,1156860,20,33.3,39,인천,남동구
109,산모신생아건강관리사 양성과정,열린 평생교육원,10,373260,22,,57,서울,광진구
110,"직업상담사 2급 자격증 취득과정(필기, 실기)",다산직업전문학교,50,1285400,20,38.6,40,인천,미추홀구
111,직업상담사 2급 자격증 취득과정(실기),다산직업전문학교,27,514160,20,38.6,43,인천,미추홀구
112,원샷원킬! 청소년상담사2급 자격대비반,한국이러닝협회,56,603400,500,,52,서울,구로구
113,원샷원킬! 청소년상담사3급 자격대비반,한국이러닝협회,56,599220,500,,45,서울,구로구
114,청소년상담사 3급 합격반(이론+기출),한국이러닝협회,56,424710,500,,37,서울,구로구
115,원샷원킬! 직업상담사2급 필기대비반,한국이러닝협회,56,303240,500,32.5,30,서울,구로구
116,Wowpass! 사회복지사 1급(사회복지정책과제도) 완벽 대비반(이론+문제풀이),한국이러닝협회,56,279180,500,32.3,48,서울,구로구
117,Wowpass! 직업상담사 2급 필기 종합반(이론+문제풀이),한국이러닝협회,56,320760,500,32.5,46,서울,구로구
118,Wowpass! 직업상담사 2급 실기(필답형 완성반),한국이러닝협회,28,157410,500,32.5,35,서울,구로구
119,원샷원킬! 직업상담사2급 필기실기 종합반,한국이러닝협회,56,461890,500,32.5,40,서울,구로구
120,Wowpass! 사회복지사 1급(사회복지기초) 완벽 대비반(이론+문제풀이),한국이러닝협회,28,151470,500,32.3,35,서울,구로구
121,직업상담사 2급 한번에 끝내기 실기 과정,(사)한국디지털컨버전스협회,28,187110,500,29.3,,서울,영등포구
122,원샷원킬! 사회복지사1급 핵심이론+문제풀이,한국이러닝협회,56,459640,500,32.3,26,서울,구로구
123,원샷원킬! 직업상담사2급 실기대비반,한국이러닝협회,28,166620,500,32.5,,서울,구로구
124,Wowpass! 사회복지사 1급(사회복지실천) 완벽 대비반(이론+문제풀이),한국이러닝협회,28,222750,500,32.3,,서울,구로구
125,합격부터 취업까지! 직업상담사 2급 실기,사단법인 한국에듀테크산업협회,28,160380,500,,,서울,강남구
126,직업상담사 2급 한번에 끝내기(필기/실기),(사)한국디지털컨버전스협회,56,531630,500,29.3,44,서울,영등포구
127,베이비시터 양성,엘림평생교육원,10,264720,14,63.2,55,부산,동구
128,NCS직업상담실무과정(직업상담사2급1차 필기),안양여성인력개발센터,16,608950,17,40.2,41,경기,안양시
129,[과정평가형자격]직업상담사2급,동양캐드/전산회계/컴퓨터학원,91,4048800,20,47.6,42,경남,김해시
130,직업상담사2급취득(필기+실기),원스톱직업학원,45,1156860,28,35.5,35,서울,노원구
131,Wowpass! 직업상담사 2급 필기 종합반(이론+문제풀이),한국이러닝협회,56,320760,500,32.5,47,서울,구로구
132,Wowpass! 직업상담사 2급 실기(필답형 완성반),한국이러닝협회,28,157410,500,32.5,28,서울,구로구
133,합격부터 취업까지! 직업상담사 2급 실기,사단법인 한국에듀테크산업협회,28,160380,500,,,서울,강남구
134,직업상담사 2급 한번에 끝내기(필기/실기),(사)한국디지털컨버전스협회,56,531630,500,29.3,40,서울,영등포구
135,원샷원킬! 사회복지사1급 핵심이론+문제풀이,한국이러닝협회,56,459640,500,32.3,40,서울,구로구
136,원샷원킬! 직업상담사2급 실기대비반,한국이러닝협회,28,166620,500,32.5,,서울,구로구
137,Wowpass! 사회복지사 1급(사회복지기초) 완벽 대비반(이론+문제풀이),한국이러닝협회,28,151470,500,32.3,,서울,구로구
138,Wowpass! 사회복지사 1급(사회복지실천) 완벽 대비반(이론+문제풀이),한국이러닝협회,28,222750,500,32.3,36,서울,구로구
139,원샷원킬! 청소년상담사2급 자격대비반,한국이러닝협회,56,603400,500,,42,서울,구로구
140,원샷원킬! 청소년상담사3급 자격대비반,한국이러닝협회,56,599220,500,,39,서울,구로구
141,청소년상담사 3급 합격반(이론+기출),한국이러닝협회,56,424710,500,,31,서울,구로구
142,직업상담사 2급 한번에 끝내기 실기 과정,(사)한국디지털컨버전스협회,28,187110,500,29.3,,서울,영등포구
143,원샷원킬! 직업상담사2급 필기실기 종합반,한국이러닝협회,56,461890,500,32.5,42,서울,구로구
144,원샷원킬! 직업상담사2급 필기대비반,한국이러닝협회,56,303240,500,32.5,44,서울,구로구
145,Wowpass! 사회복지사 1급(사회복지정책과제도) 완벽 대비반(이론+문제풀이),한국이러닝협회,56,279180,500,32.3,,서울,구로구
146,직업상담사2급 1차 필기과정,(주)조근혜 부설 대전직업상담사학원,30,706970,15,48.8,40,대전,서구
147,직업상담사2급 자격증 취득,양산직업학교,70,3306520,30,58.8,38,경남,양산시
148,직업상담사2급 자격증 취득과정(이론+실기),에듀인능력개발원,40,1028320,20,36.5,47,서울,구로구
149,아이돌보미 양성,엘림평생교육원,10,248840,14,56.8,56,부산,동구
150,"직업상담사 2급 자격증 취득과정(1차,2차 통합)",휴먼평생직업교육학원,45,1156860,18,43.5,37,전북,전주시
151,"【 직업상담사2급 】자격증취득과정_직상2급(1차필기,2차실기)대비",이젠아카데미컴퓨터학원,50,1285400,20,36.6,38,경기,성남시
152,아이돌보미 양성,엘림평생교육원,10,248840,14,56.8,,부산,동구
153,산모신생아 건강관리사 양성,엘림평생교육원,15,373260,12,56.8,,부산,동구
154,직업상담사 2급 취득(1차/2차),중앙직업전문학교,50,1285400,20,46.7,37,인천,남동구
155,베이비시터 양성,엘림평생교육원,10,264720,14,63.2,54,부산,동구
156,직업상담사 실무과정,(주)조근혜 부설 대전직업상담사학원,18,385620,15,48.8,32,대전,서구
157,원샷원킬! 청소년상담사3급 자격대비반,한국이러닝협회,56,599220,500,,23,서울,구로구
158,원샷원킬! 직업상담사2급 필기대비반,한국이러닝협회,56,303240,500,32.5,40,서울,구로구
159,Wowpass! 사회복지사 1급(사회복지실천) 완벽 대비반(이론+문제풀이),한국이러닝협회,28,222750,500,32.3,35,서울,구로구
160,청소년상담사 3급 합격반(이론+기출),한국이러닝협회,56,424710,500,,49,서울,구로구
161,직업상담사 2급 한번에 끝내기 실기 과정,(사)한국디지털컨버전스협회,28,187110,500,29.3,,서울,영등포구
162,Wowpass! 직업상담사 2급 필기 종합반(이론+문제풀이),한국이러닝협회,56,320760,500,32.5,27,서울,구로구
163,Wowpass! 직업상담사 2급 실기(필답형 완성반),한국이러닝협회,28,157410,500,32.5,50,서울,구로구
164,원샷원킬! 직업상담사2급 필기실기 종합반,한국이러닝협회,56,461890,500,32.5,43,서울,구로구
165,원샷원킬! 직업상담사2급 실기대비반,한국이러닝협회,28,166620,500,32.5,,서울,구로구
166,합격부터 취업까지! 직업상담사 2급 실기,사단법인 한국에듀테크산업협회,28,160380,500,,55,서울,강남구
167,Wowpass! 사회복지사 1급(사회복지기초) 완벽 대비반(이론+문제풀이),한국이러닝협회,28,151470,500,32.3,32,서울,구로구
168,원샷원킬! 사회복지사1급 핵심이론+문제풀이,한국이러닝협회,56,459640,500,32.3,,서울,구로구
169,원샷원킬! 청소년상담사2급 자격대비반,한국이러닝협회,56,603400,500,,,서울,구로구
170,Wowpass! 사회복지사 1급(사회복지정책과제도) 완벽 대비반(이론+문제풀이),한국이러닝협회,56,279180,500,32.3,47,서울,구로구
171,직업상담사 2급 한번에 끝내기(필기/실기),(사)한국디지털컨버전스협회,56,531630,500,29.3,40,서울,영등포구
172,"직업상담사2급 자격증취득과정(1,2차통합)",주안 직업상담사 전문학원,50,1285400,25,31.6,42,,
173,"직업상담사2급 자격증 취득(2차,실기)",(주)한양능력개발원,19,482020,20,35.1,43,경기,고양시
174,(과정평가형 자격) 직업상담사 자격취득과정,(재)전남인력개발원한국직업전문학교,100,4048800,20,,41,전남,목포시
175,직업상담사 2급 자격 취득과정,수도직업전문학교,40,1028320,20,,40,서울,영등포구
176,"직업상담사2급 자격 취득과정(1,2차 통합)",(주)이룸리더십연구원 이룸리더십학원,45,1156860,20,33.3,43,인천,남동구
177,"직업상담사 2급 자격증 (1, 2차) 취득과정",명문직업전문학교,44,1413940,15,,43,인천,계양구
178,직업상담사 양성과정(자격증취득),미토직업전문학교,51,1285400,24,35.5,40,부산,부산진구
179,직업상담사 2급 자격 취득과정 실기(2차),한국직업능력개발학원,19,482020,20,,36,서울,용산구
180,직업상담사 실무과정,(주)조근혜 부설 대전직업상담사학원,15,385620,15,48.8,42,대전,서구
181,"직업상담사 2급 국가기술자격 취득 과정(1,2차 통합)",씨앤씨직업상담학원,42,1079730,21,40,36,경기,수원시
182,직업상담사2급 자격 취득과정,천안여성인력개발센터,36,925480,24,35.2,39,충남,천안시
183,직업상담사2급 자격증취득(1차+2차),이젠컴퓨터아트서비스학원,50,1285400,10,31.3,27,전북,전주시
184,직업상담사2급 자격취득(2차 실기) 및 취업상담 실무,미래창조평생교육원,20,514160,20,,35,부산,부산진구
185,2020직업상담사2급취득(1차+2차),원스톱직업학원,45,1156860,28,35.5,39,서울,노원구
186,직업상담사 2급 자격증취득과정(필기+실기),(주)울산KH정보교육원,60,1542480,20,32.8,38,울산,남구
187,직업상담사2급 자격증 취득과정(이론+실기),에듀인능력개발원,40,1028320,20,36.5,34,서울,구로구
188,베이비시터 양성,엘림평생교육원,10,264720,14,63.2,,부산,동구
189,아이돌보미 양성,엘림평생교육원,10,248840,14,56.8,56,부산,동구
190,[과정평가형] 직업상담사2급 자격취득 과정(2020),한국능력개발직업전문학교,80,3239040,20,50,32,서울,영등포구
191,직업상담사2급 자격증 취득과정(이론+실기),구미직업능력개발학원,44,1413940,20,,27,경북,구미시
192,"직업상담사 2급 자격증 취득과정(필기, 실기)",다산직업전문학교,50,1285400,20,38.6,39,인천,미추홀구
193,[과정평가형자격]직업상담사2급,동양직업전문학교,120,4048800,20,,41,경남,창원시
194,"직업상담사2급자격증취득과정(1차,2차)",현대직업전문학교,40,1028320,20,49.1,32,광주,서구
195,"직업상담사 2급 자격증 취득과정 (1차, 2차)",(주)미래산업교육원 북부직업전문학교,52,1336810,20,39.7,44,경기,의정부시
196,직업상담사 2급(필기+실기) 취득,인컴트랜드평생교육원,53,1028320,20,,30,인천,부평구
197,청소년상담사 3급 합격반(이론+기출),한국이러닝협회,56,424710,500,,,서울,구로구
198,Wowpass! 직업상담사 2급 필기 종합반(이론+문제풀이),한국이러닝협회,56,320760,500,32.5,44,서울,구로구
199,원샷원킬! 직업상담사2급 필기실기 종합반,한국이러닝협회,56,461890,500,32.5,45,서울,구로구
200,Wowpass! 사회복지사 1급(사회복지정책과제도) 완벽 대비반(이론+문제풀이),한국이러닝협회,56,279180,500,32.3,33,서울,구로구
201,직업상담사 2급 한번에 끝내기(필기/실기),(사)한국디지털컨버전스협회,56,531630,500,29.3,42,서울,영등포구
202,원샷원킬! 청소년상담사2급 자격대비반,한국이러닝협회,56,603400,500,,,서울,구로구
203,Wowpass! 사회복지사 1급(사회복지기초) 완벽 대비반(이론+문제풀이),한국이러닝협회,28,151470,500,32.3,41,서울,구로구
204,원샷원킬! 사회복지사1급 핵심이론+문제풀이,한국이러닝협회,56,459640,500,32.3,,서울,구로구
205,원샷원킬! 청소년상담사3급 자격대비반,한국이러닝협회,56,599220,500,,,서울,구로구
206,Wowpass! 직업상담사 2급 실기(필답형 완성반),한국이러닝협회,28,157410,500,32.5,,서울,구로구
207,원샷원킬! 직업상담사2급 실기대비반,한국이러닝협회,28,166620,500,32.5,39,서울,구로구
208,합격부터 취업까지! 직업상담사 2급 실기,사단법인 한국에듀테크산업협회,28,160380,500,,,서울,강남구
209,직업상담사 2급 한번에 끝내기 실기 과정,(사)한국디지털컨버전스협회,28,187110,500,29.3,,서울,영등포구
210,Wowpass! 사회복지사 1급(사회복지실천) 완벽 대비반(이론+문제풀이),한국이러닝협회,28,222750,500,32.3,33,서울,구로구
211,원샷원킬! 직업상담사2급 필기대비반,한국이러닝협회,56,303240,500,32.5,42,서울,구로구
212,직업상담사2급자격시험 대비반,안산여성인력개발센터,45,1156860,20,44.2,38,경기,안산시
213,직업상담사2급 자격증 취득(1차 필기),양산직업학교,24,449890,20,58.8,38,경남,양산시
214,베이비시터 양성,엘림평생교육원,10,264720,14,63.2,50,부산,동구
215,"직업상담사2급(1,2차)취득",서울특별시서부여성발전센터,40,1028320,17,36.4,43,서울,양천구
216,인지활동전문강사,가람직업전문학교,25,992700,15,,55,대구,수성구
217,직업상담사 2급 자격증 취득(필기+실기),은평여성인력개발센터,45,1156860,20,33.7,40,서울,은평구
218,"직업상담사 2급 자격증 취득과정(1차,2차 통합)",휴먼평생직업교육학원,45,1156860,18,43.5,42,전북,전주시
219,직업상담사 2급 자격증 취득(1차+2차)종합반,스카우트부설평생교육원,34,1298250,25,43.8,39,서울,강남구
220,직업상담사 2급(1차+2차)자격증 취득,종로여성인력개발센터,43,1105440,25,49,39,서울,종로구
221,산모신생아 건강관리사 양성,엘림평생교육원,10,373260,12,56.8,54,부산,동구
222,"직업상담사 2급 자격 취득과정(1차필기, 2차실기 통합반)",영남직업능력개발원,47,1523190,20,43.4,39,대구,달서구
223,직업상담사2급 1차 필기과정,(주)조근혜 부설 대전직업상담사학원,28,706970,15,48.8,35,대전,서구
224,원샷원킬! 직업상담사2급 실기대비반,한국이러닝협회,28,166620,500,32.5,,서울,구로구
225,원샷원킬! 청소년상담사2급 자격대비반,한국이러닝협회,56,603400,500,,40,서울,구로구
226,원샷원킬! 직업상담사2급 필기대비반,한국이러닝협회,56,303240,500,32.5,51,서울,구로구
227,합격부터 취업까지! 직업상담사 2급 실기,사단법인 한국에듀테크산업협회,28,160380,500,,,서울,강남구
228,원샷원킬! 사회복지사1급 핵심이론+문제풀이,한국이러닝협회,56,459640,500,32.3,46,서울,구로구
229,Wowpass! 사회복지사 1급(사회복지실천) 완벽 대비반(이론+문제풀이),한국이러닝협회,28,222750,500,32.3,28,서울,구로구
230,청소년상담사 3급 합격반(이론+기출),한국이러닝협회,56,424710,500,,,서울,구로구
231,Wowpass! 직업상담사 2급 필기 종합반(이론+문제풀이),한국이러닝협회,56,320760,500,32.5,41,서울,구로구
232,원샷원킬! 청소년상담사3급 자격대비반,한국이러닝협회,56,599220,500,,24,서울,구로구
233,Wowpass! 직업상담사 2급 실기(필답형 완성반),한국이러닝협회,28,157410,500,32.5,51,서울,구로구
234,원샷원킬! 직업상담사2급 필기실기 종합반,한국이러닝협회,56,461890,500,32.5,39,서울,구로구
235,Wowpass! 사회복지사 1급(사회복지정책과제도) 완벽 대비반(이론+문제풀이),한국이러닝협회,56,279180,500,32.3,61,서울,구로구
236,Wowpass! 사회복지사 1급(사회복지기초) 완벽 대비반(이론+문제풀이),한국이러닝협회,28,151470,500,32.3,39,서울,구로구
237,아이돌보미 양성,엘림평생교육원,10,248840,14,56.8,,부산,동구
238,직업상담사(1차+2차)자격증,윤성회계캐드컴퓨터학원,50,1285400,20,33.3,33,대구,북구
239,직업상담사2급 2차실기과정,주식회사 한국상담심리평생교육원,6,289210,20,,,경기,하남시
240,아이돌보미 양성,엘림평생교육원,10,248840,14,56.8,52,부산,동구
241,직업상담사2급 자격취득 과정,효성직업능력개발원,48,1542480,20,,42,대구,서구
242,직업상담사2급 자격(1차 필기),부산예일직업전문학교,26,655550,20,34.1,34,부산,부산진구
243,직업상담사2급 1차 필기과정,(주)조근혜 부설 대전직업상담사학원,28,706970,15,48.8,38,대전,서구
244,직업상담사2급 취득,주경야독 직업전문학교,43,1388230,30,45.7,38,서울,금천구
